site_id,SITE_SCORE,dom_5_ttaxa,pct_gatherer,rich_ttaxa,pct_rich_ttaxa_toe,rich_ttaxa_tol_0to7,shannon_ttaxa_toe,condition_class,SITE_SCORE_FINAL
03-BEEK-4.5,24.3322523304507,40.348018229526296,31.270764220283574,18.75,29.149797570850204,0,26.47493396204414,2,0.6426239006966918
03-CHMO-8.6,50.79528608676708,10.532615200478766,100,18.75,87.4493927125506,13.333333333333334,74.70637527423976,2,4.940115664102359
03-EMIL_E_T6-0.4,29.864612616435554,28.027315894562,43.15275859749756,25,26.373626373626376,26.666666666666668,29.96730816626072,3,1.5410572768600614
03-FOMI-5.5,3.1917726121386707,6.025635672832026,0,3.125,0,10,0,3,0
03-FOMI_S-0.1,30.446057412190545,47.410318078655884,23.968815444799162,31.25,24.08026755852843,23.333333333333332,32.63361005782645,2,1.6354816064226438
03-GUFF-0.9,52.84774205452373,39.659466033474274,77.12197130545441,46.875,49.45054945054946,36.666666666666664,67.31279887099757,2,5.273426375844989
03-HRTB-2.2,81.74786440888381,80.5670186425247,100,78.125,72.8744939271255,80,78.92067388365267,3,9.966691665189755
03-JEDO_T3-0.4,17.121002416772487,11.348272269876103,1.5706904747544894,6.25,36.923076923076934,16.666666666666664,29.96730816626072,3,0
03-JOHN-13.7,46.1737439982557,100,65.30256868204025,50,19.09814323607427,23.333333333333332,19.308418738086363,3,4.189595552066086
03-MIDL-2.4,24.471083142063478,41.68673643648465,23.863874841931704,40.625,10.650887573964498,30,0,3,0.6651694740767821
03-SAND_T21-4.0,62.30375265547389,80.13278682971445,66.99446262045808,65.625,40.72398190045249,50,70.34628458221836,1,6.809045006968884
03-TELV-12.8,29.392562992689054,42.565692834992646,25.191134966834916,34.375,23.076923076923077,20,31.146627077383698,2,1.464398289510014
03-YANT_T1c-0.2,29.320176616279223,32.647888598886595,45.00709145348532,25,26.373626373626376,23.333333333333332,23.559119938343713,3,1.452643028973048
04-BLAK_N_T1-1.1,25.1281955044018,22.34969566930859,60.71114402376887,34.375,0,33.33333333333333,0,2,0.7718819164514943
04-BLAK_T16-0.8,60.47945714246674,42.64911230799919,85.295302130938,65.625,57.01357466063348,66.66666666666666,45.62708708856312,3,6.512786648484386
04-BLAK_T7-3.0,59.79274764690723,100,76.6442476866038,71.875,23.076923076923077,50,37.16031511791651,3,6.401267749019012
04-BLCE-5.2,48.5029719494236,49.8377760423795,47.037218765156645,46.875,59.34065934065934,33.33333333333333,54.59384421501282,1,4.567852936590228
04-JCOX-4.6,0,0,0,0,0,0,0,3,0
04-JCOX_S-3.7,16.977396548099282,0,0,0,69.23076923076924,0,32.63361005782645,3,0
04-MCMI_S-5.0,83.65813053240477,92.42300116783741,54.81517596545512,100,78.26086956521739,100,76.44973649591871,2,10
04-OATK-46.2,64.42466445982903,55.74229470337476,58.52438064617501,71.875,53.846153846153854,63.33333333333333,83.22682422993725,2,7.153472675166622
04-SPRG-10.1,31.7236837146521,50.598083537020635,24.670790110064683,50,19.09814323607427,26.666666666666668,19.308418738086363,3,1.8429630525069742
04-WCONI-0.6,34.46734021972152,54.26936693568685,22.284984626592884,43.75,30.76923076923077,30,25.730458986818622,2,2.2885219910899663
04-WDIT-0.1,41.010848160730056,32.76916909239861,55.50703254928702,59.375,25.961538461538463,60,12.452348861156228,3,3.351161737507995
04-WMRSG-0.2,45.63553046387542,55.56418982287844,30.992591802765872,53.125,36.923076923076934,50,47.20832423453128,1,4.102191807950745
05-CAMB-11.2,63.58711377003937,82.89304949987175,63.012029206282506,78.125,43.7246963562753,43.333333333333336,70.43457422447337,1,7.017457763801946
05-CBRO-1.8,0,0,0,0,0,0,0,3,0
05-STEO-35.7,83.09181670597614,51.05018214777501,97.71028416303254,81.25,85.20710059171599,83.33333333333334,100,2,10
05-WINI_T2-1.2,36.050101183865365,43.29005891215502,32.87393525910797,31.25,48.16053511705686,36.666666666666664,24.059411148205697,2,2.5455560964568407
06-FABS-5.0,57.4451875581255,63.4529328224229,87.00888058525464,68.75,23.736263736263737,50,51.72304820481168,2,6.020033298028245
06-FLYS-0.7,23.07133112679153,15.055142344190815,27.678336922834486,15.625,30.76923076923077,16.666666666666664,32.63361005782645,2,0.4378552964267659
06-MADB-0.1,9.31993632480676,5.828728800264936,15.379350687037153,6.25,18.461538461538467,10,0,2,0
06-NING-7.7,82.5271940670636,100,100,90.625,46.15384615384615,73.33333333333333,85.0509849152021,1,10
07-BLDY-0.1,46.52189162457449,62.100716355298005,61.815942586011516,37.5,44.307692307692314,23.333333333333332,50.07366516511171,3,4.246133346271072
07-BUTL-3.5,37.97229011146928,51.705565529622966,49.664688063595456,46.875,19.78021978021978,33.33333333333333,26.47493396204414,2,2.857711957351501
07-CANA-32.8,54.52534505776371,43.187024082213846,69.16693987932756,59.375,51.92307692307693,46.666666666666664,56.83336279529729,2,5.545862452338585
07-COWA_T10-0.9,29.08255840702743,46.203251826940104,35.167098615224475,53.125,0,40,0,2,1.4140547738811295
07-GEDD-1.4,5.128205128205129,0,0,0,30.76923076923077,0,0,3,0
07-HARB-0.5,5.128205128205129,0,0,0,30.76923076923077,0,0,3,0
07-HENC_T4-1.2,53.211965888231894,90.99619039278365,57.234986553784225,75,14.96881496881497,63.33333333333333,17.738470080675185,3,5.3325748823922865
07-JACB-1.9,68.15427273192668,59.785444543693785,34.06288661100979,100,36.12040133779264,96.66666666666667,82.2902372323972,3,7.759146271688548
07-LITR-0.2,80.73351257019907,66.0255612634872,66.04928287124032,84.375,100,80,87.95123128646689,1,9.801964948212241
07-MUDE-4.4,61.70060507259607,46.278068980449845,84.43984908521173,87.5,20.26266416510319,80,51.72304820481168,2,6.71109623082311
07-MUSK-0.5,4.990025397195361,0,26.606819049838837,0,0,3.3333333333333335,0,2,0
07-NINE-0.7,34.9548739065184,60.13829390120341,66.04928287124032,46.875,0,36.666666666666664,0,3,2.3676955288893615
07-NORB_T10-1.5,10.364092813319049,5.181294988170946,15.625056763538216,6.25,18.461538461538467,16.666666666666664,0,2,0
07-ONON_W_T7-1.5,65.28542264656859,57.71064198600878,60.03988602956494,46.875,89.01098901098902,53.333333333333336,84.74268551951552,3,7.293256392024645
07-POBK_T4-1.5,4.928647741147741,0,0,3.125,19.78021978021978,6.666666666666667,0,3,0
07-SNDR-1.5,21.265318282977344,17.37463178260796,34.05947845049829,12.5,48.868778280543,0,14.789021184214823,3,0.1445659709334713
07-WBOT-0.3,27.31805182703822,15.509891001661938,0,50,19.09814323607427,46.666666666666664,32.63361005782645,3,1.1275059010721387
08-BARE_T5-0.5,69.62914876469065,74.76560941551966,79.35686645304759,71.875,46.15384615384615,63.33333333333333,82.2902372323972,1,7.998660291933288
08-BENE-0.2,69.25415325952513,57.49287147534058,53.39076535168357,53.125,100,56.666666666666664,94.84961606345999,1,7.937762508648016
08-BLAC-2.5,93.65519153034104,81.60600620205646,89.97406963473047,93.75,96.6010733452594,100,100,1,10
08-MURM-3.4,94.39738472146183,99.93836919531606,66.44593913345496,100,100,100,100,1,10
09-ALLE-1.9,21.469952524621206,18.67145421903053,12.14065972214294,25,26.373626373626376,16.666666666666664,29.96730816626072,2,0.17779776045818368
09-BIBK-5.4,55.35803270859515,13.171284613920864,100,15.625,92.3076923076923,30,81.0442193299577,1,5.681087625457052
09-BLCH-0.2,48.62406127237271,51.28963337855513,32.10913161010341,62.5,41.95804195804197,46.666666666666664,57.22089402086908,1,4.58751736255144
09-BRND-2.5,47.81864406649813,33.47297027727909,40.42712145354369,46.875,69.23076923076924,43.333333333333336,53.572670104063405,2,4.456720801574185
09-CEDL-0.1,55.80326305665664,54.578096947935386,43.88926826705889,90.625,32.967032967032964,53.333333333333336,59.42684682457927,1,5.753391268766874
09-CHPW-11.0,27.22981912603765,13.634409689736279,37.17445715422969,9.375,51.92307692307693,13.333333333333334,37.938637655849675,2,1.1131772602479368
09-ENGL-17.6,50.68803360360625,49.92540521404911,45.20389131025054,68.75,31.648351648351653,43.333333333333336,65.2672201156529,1,4.922698286063516
09-FARR-3.1,50.21724251056377,70.69229758724877,49.58744011981801,40.625,42.60355029585799,46.666666666666664,51.128500393791164,2,4.846243679110074
09-FSCR-9.2,47.87633198086667,51.69302172430284,83.41090769457684,43.75,41.02564102564102,23.333333333333332,44.045088107346,2,4.466089090150987
09-JEWT-3.1,49.52168347759476,55.54968845707046,67.36355518201398,46.875,59.34065934065934,26.666666666666668,41.334531219158144,2,4.733287649855369
09-LSAL_T1-1.0,25.07088900769304,0,29.009259618759202,3.125,59.34065934065934,10,48.95041508673968,3,0.7625755685904241
09-LSUK-11.3,35.67780397451424,74.85646230691293,46.293694873505856,56.25,0,36.666666666666664,0,1,2.48509650571383
09-LTTL-13.2,56.30522901239456,62.56436561643025,80.29222445359441,28.125,75.52447552447552,16.666666666666664,74.65864181320055,2,5.834908549822336
09-MARA-4.5,54.143128638110596,40.86582432844416,51.53212066670565,46.875,98.90109890109892,40,46.68472793241482,1,5.48379202116946
09-OTTS-0.2,18.84039868587091,1.297272253431409,21.787791855249637,9.375,34.61538461538462,13.333333333333334,32.63361005782645,2,0
09-PIKC-8.7,65.2429627606107,55.54968845707046,32.43158060618794,65.625,100,70,67.8515075004058,2,7.286361074886805
09-PLMB-12.4,98.09890324759586,88.59341948557513,100,100,100,100,100,1,10
09-SCKE-16.4,30.976736192928914,46.85583716104362,84.42124666319656,31.25,0,23.333333333333332,0,2,1.7216617364197555
09-SOAP-0.8,31.44445101399872,83.10755671617432,77.01748270115135,21.875,0,6.666666666666667,0,2,1.797616769001403
09-TRAY-2.9,72.61582005780967,55.388749986232135,51.462006019276,81.25,92.3076923076923,70,85.28647203365755,2,8.483683868609017
09-WHIK-0.8,46.575108320681345,23.02312494975749,40.91952905535883,34.375,69.23076923076924,46.666666666666664,65.23556002153582,2,4.254775526729323
09-WSCK-3.4,60.7594663270125,56.890484739676836,58.29521458212954,62.5,50.349650349650354,66.66666666666666,69.85478162395162,3,6.5582590298955346
10-ARNO-0.1,81.15839565765135,75.40748733096905,98.6543446247145,84.375,55.38461538461539,83.33333333333334,89.79559327227588,2,9.870964277070398
10-BISH-0.6,56.13713967707513,72.25832553670315,83.3437035513496,56.25,44.665012406947895,36.666666666666664,43.63912990078346,1,5.807611508194251
10-CMIL-3.3,45.16167069993005,49.773135302758284,51.10430883399315,6.25,92.3076923076923,6.666666666666667,64.86822108846988,2,4.0252388610091066
10-COLW-0.7,66.54373602090105,100,58.17153807049083,68.75,39.56043956043956,63.33333333333333,69.4471051611426,1,7.497601495151237
10-LGLN-0.5,94.4520213881287,84.69743373112262,98.10369280874089,93.75,90.16100178890878,100,100,2,10
10-LSAR_T10-0.3,34.246494250428725,13.285457809694798,53.30692861270159,28.125,37.76223776223776,23.333333333333332,49.66600798460487,1,2.2526574812700897
10-MILC-6.3,92.71326391423638,100,67.26859447442922,100,89.01098901098902,100,100,1,10
10-NSAR_T7-0.8,68.72435791344205,57.832689195284395,88.82520970958551,68.75,63.296703296703306,53.333333333333336,80.30821194574573,1,7.851725844936349
10-PUTM_T5-0.3,87.19444910462596,85.26381171986013,80.21057521558791,100,57.69230769230771,100,100,1,10
10-ROUT-1.3,60.988852322930974,36.852476244690635,90.60609826563676,28.125,100,40,70.34953942725846,2,6.5955104061805745
10-TRAE-4.5,92.63483147501445,100,100,100,64.81178396072013,100,90.99720488936657,1,10
10-TWOB-3.6,71.60568559365868,51.97442315005616,100,65.625,65.15837104072398,63.33333333333333,83.5429860378386,1,8.319642036535061
10-URIL-0.4,78.55731603364205,81.78265920371739,88.86015492098383,68.75,71.20879120879121,70,90.74229086835989,2,9.448559258693614
11-GORN-6.0,39.852833671989416,60.416684063295904,14.825865419971644,68.75,15.824175824175827,46.666666666666664,32.63361005782645,1,3.1631047757441344
11-MOSE-12.8,55.66164784181601,35.30819868342311,89.25425924953161,59.375,43.269230769230774,40,66.76319834871059,2,5.730393519341971
11-ROWL-0.5,82.51340800600103,65.94797711995325,93.71038772720443,90.625,65.93406593406593,93.33333333333333,85.52968392144919,2,10
11-SRUN-3.8,10.101905523476592,22.32125884465095,7.280558911593219,15.625,15.384615384615385,0,0,3,0
11-TEET-0.8,77.55140997063266,97.8641738376772,90.93145290568458,71.875,69.23076923076924,46.666666666666664,88.74039718299834,1,9.28520410220061
11-TOMH-12.2,30.787586724533416,15.495486383290766,13.755274199168857,18.75,72.8744939271255,6.666666666666667,57.18359917094871,1,1.6909446126777283
12-ALPL_T11-2.1,68.19641057805573,51.90327012116677,43.44575947244436,90.625,52.74725274725275,80,90.45718112747049,2,7.765989290834985
12-BARK-0.6,76.5248285646339,100,56.88396280926617,78.125,65.58704453441295,80,78.55296404412431,2,9.11849135197816
13-BASC_T17-2.4,60.26722748121236,59.56437790047764,51.53212066670565,65.625,48.868778280543,66.66666666666666,69.34642137288121,1,6.478321392928667
13-BLKH-8.2,56.391761084515004,49.64763257322009,62.900604400386065,50,66.84350132625995,33.33333333333333,75.62549487389059,2,5.8489610152589275
13-BLKK-1.1,36.99294773651734,19.362487720605692,11.867852176645096,34.375,57.69230769230771,33.33333333333333,65.32670549621218,2,2.6986706384813415
13-EBCR-16.3,70.09103768322994,81.72494089624401,64.63816944283072,78.125,58.29959514170041,66.66666666666666,71.0918539519379,1,8.073669221042074
13-FISH-16.3,46.09686544267348,25.673249551166972,51.64416662289227,9.375,100,20,69.88877648198165,2,4.177110779441773
13-IDNK-0.5,51.33888126709238,38.30041891083184,79.27080216786077,37.5,66.46153846153847,30,56.50052806232323,1,5.028393366182433
13-NOST-0.3,67.4207781031637,70.71457528398514,23.758148393535844,100,49.23076923076924,80,80.82117571069199,2,7.640029652081061
13-QKER-0.9,42.08375158186261,36.99159164589334,100,21.875,41.53846153846154,6.666666666666667,45.430789640154124,2,3.525396999334178
13-QKER-1.0,24.673009745461467,36.64529366504233,41.294321584283246,46.875,9.89010989010989,13.333333333333334,0,2,0.6979615538854025
13-RHIN-4.3,19.330273484162948,8.504204856845893,4.449230445973628,15.625,30.76923076923077,26.666666666666668,29.96730816626072,2,0
13-RIOG-0.7,18.580395684188826,11.190010450440807,63.60967134699983,9.375,17.30769230769231,10,0,2,0
13-SPRO-9.2,41.77424487483281,56.40318597062003,27.26705221033657,50,28.647214854111407,43.333333333333336,44.99468288059554,2,3.4751343372211503
13-WALK-35.6,11.868112283489724,21.543985637342892,49.664688063595456,0,0,0,0,2,0
13-WALK_T25-1.5,45.878646146242176,27.879294655812707,37.08279694696917,50,57.294429708222815,26.666666666666668,76.3486888997817,2,4.14167283088057
13-WBLKK-8.9,63.64763473299786,51.80212120754945,39.6175868046436,90.625,52.74725274725275,60,87.09384763854138,1,7.027286128237501
13-WKLEI-0.6,44.72436121666238,59.56437790047764,83.12908031133018,12.5,48.868778280543,16.666666666666664,47.61726414095681,2,3.9542215347377594
14-HURL-2.8,82.35945712677604,89.89567217400658,61.851708133736174,87.5,74.29643527204504,83.33333333333334,97.27959384753511,1,10
14-TENR-3.7,93.81859401562023,100,75.82823076038805,93.75,100,93.33333333333333,100,1,10
14-WLAK-5.8,78.76243439136577,74.44037906506374,70.21117437528385,100,64.81178396072013,76.66666666666667,86.4446022804602,1,9.481869666750308
15-HACK-3.3,35.513946619400045,31.8070105105367,91.4835749085455,21.875,27.692307692307693,16.666666666666664,23.559119938343713,2,2.4584867208924424
15-MAWA-3.7,54.34031449819256,40.51406936025741,17.36586959110893,62.5,58.74125874125874,60,86.92068929653031,1,5.515814223059295
15-RAMA-13.7,52.32813625937033,39.60263315380011,76.90231303951954,50,38.19628647214854,46.666666666666664,62.600918224087174,2,5.189044454805546
16-AMEN_T2-1.1,77.13002297960084,100,84.150377249951,96.875,37.76223776223776,90,53.99252286541625,2,9.21677252554008
16-BOGH-0.3,81.4637427468711,75.2860473217396,74.95474249282036,71.875,100,66.66666666666666,100,1,9.920551433742808
16-SWEL-0.1,69.7586673569628,92.7301691658027,57.248042544281816,78.125,43.7246963562753,76.66666666666667,70.05742940875034,2,8.019693597812838
16-SWMP-6.8,37.86479285344932,51.619818323106195,37.3741943222899,40.625,31.952662721893493,16.666666666666664,48.95041508673968,2,2.840254828845999
16-WEBA-23.3,18.304947540372194,24.009217824700542,21.774721496786707,28.125,12.587412587412588,23.333333333333332,0,1,0
16-WEBA_T4-1.3,63.71090856583951,80.81106769458233,75.0485895886957,87.5,27.01688555347092,70,41.888908558288136,2,7.037561547827713
17-BRWN-0.9,29.635515928505317,31.62388062939679,98.27254827496844,31.25,0,16.666666666666664,0,2,1.5038528830452849
17-BVDC-0.4,18.65979025541834,32.902717917641276,40.72269028153542,25,0,13.333333333333334,0,2,0
17-CARL-0.8,76.96539229400246,94.9350408150631,86.71896651348644,68.75,55.38461538461539,73.33333333333333,82.6703977175165,2,9.190037154914103
17-CARM-12.9,32.98333026932839,44.20374794130301,49.92643729457685,65.625,8.144796380090497,30,0,2,2.047524658835712
17-CARM-9.0,75.56940885446889,78.43606622780771,42.40660001284049,81.25,92.3076923076923,73.33333333333333,85.68276124513949,2,8.963334979022639
17-EMED-0.4,23.593042704353298,10.532615200478766,100,0,27.692307692307693,3.3333333333333335,0,3,0.5225791881804815
17-GREN-0.8,25.39964607419884,57.29322938442242,34.47964706077064,40.625,0,20,0,3,0.8159644127599958
17-MASS-1.2,36.283492633663414,34.688448776636235,14.676627245867579,59.375,25.961538461538463,33.33333333333333,49.66600798460487,2,2.5834579425714055
17-MBUR-2.1,3.8444778824474994,9.23127142157663,4.460595873108367,9.375,0,0,0,3,0
17-MIAN-14.2,51.23926820969857,42.565692834992646,47.865162100598354,43.75,61.53846153846154,40,71.71629278413891,2,5.012216600599939
17-MUDL-1.4,32.221282537372495,71.65505279493655,41.88097576263174,53.125,0,26.666666666666668,0,2,1.9237711284748644
17-NISS-4.7,62.07134297975557,54.578096947935386,76.40050237098093,81.25,49.70414201183432,53.333333333333336,57.16198321444943,2,6.771302597072405
17-NISS_E-2.6,24.2607241564174,48.66153969827702,65.0278052402274,21.875,0,10,0,3,0.6310080088231387
17-OROW-0.6,18.80985297403095,2.2740873728306426,0,6.25,55.38461538461539,0,48.95041508673968,3,0
17-PECN-12.4,2.998838519141087,0,17.993031114846524,0,0,0,0,2,0
17-PECN-8.9,45.49258216039226,36.417163715571746,60.62218075202518,46.875,39.56043956043956,36.666666666666664,52.814042267650386,1,4.078977570215622
17-PENA-1.4,17.60965514364459,8.037427810844513,8.085887192454628,21.875,27.692307692307693,10,29.96730816626072,3,0
17-SAMP-2.1,34.41939354055697,55.004343545491395,61.72035103118376,53.125,0,36.666666666666664,0,3,2.2807356404889836
17-SANT-1.7,21.748575641012305,9.252223289215474,96.52769209531988,6.25,18.461538461538467,0,0,3,0.2230450498963936
17-SWML-1.4,25.635798334237197,43.01615798922801,86.08709355465672,6.25,18.461538461538467,0,0,3,0.8543146035117357
17-TERR-0.2,34.91790572727749,54.578096947935386,70.32011650843172,40.625,10.650887573964498,33.33333333333333,0,2,2.361692043149259
