"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"1","shannon_ttaxa_potec","decrease",3,2.18607778193188,84.6153846153846,1.85131047347614,84.6153846153846
"2","shannon_ttaxa_cote","decrease",3,2.18607778193188,84.6153846153846,1.85131047347614,82.6923076923077
"3","rich_ttaxa_tol_0to7","decrease",3,22,76.9230769230769,21.2,80.7692307692308
"4","shannon_ttaxa_pote","decrease",3,2.01005598223546,84.6153846153846,1.63275414676342,80.7692307692308
"5","shannon_ttaxa_toe","decrease",3,2.01005598223546,84.6153846153846,1.63275414676342,80.7692307692308
"6","margalef_ttaxa","decrease",3,12.9289926928638,76.9230769230769,12.4292165047363,78.8461538461539
"7","menhinick_ttaxa","decrease",3,2.17435335214863,76.9230769230769,2.0872383082921,78.8461538461539
"8","rich_genus","decrease",3,30,80.7692307692308,29.32,78.8461538461539
"9","rich_ttaxa","decrease",3,30.75,76.9230769230769,29.6,78.8461538461539
"10","shannon_ttaxa_cot","decrease",3,1.86778605917079,80.7692307692308,1.82050041829852,78.8461538461539
"11","shannon_ttaxa_cte","decrease",3,1.96697189584554,84.6153846153846,1.76662860107374,78.8461538461539
"12","rich_ttaxa_predator","decrease",3,7,73.0769230769231,6.56,78.8461538461538
"13","pct_rich_ttaxa_amphipoda","increase",3,3.00802139037433,80.7692307692308,3.0982242190843,76.9230769230769
"14","pct_rich_ttaxa_asellidae","increase",3,2.83730158730159,76.9230769230769,2.88003663003663,76.9230769230769
"15","pct_rich_ttaxa_isopoda","increase",3,2.83730158730159,76.9230769230769,2.88003663003663,76.9230769230769
"16","rich_ttaxa_insecta","decrease",3,23,76.9230769230769,22.78,76.9230769230769
"17","shannon_ttaxa_predator","decrease",3,2.26040618567803,76.9230769230769,2.202309624159,76.9230769230769
"18","simpson_ttaxa_potec","increase",3,0.276672433679354,76.9230769230769,0.290401219659461,76.9230769230769
"19","rich_family","decrease",3,15,73.0769230769231,14.64,76.9230769230769
"20","dom_4_ttaxa","increase",2,64.5,73.0769230769231,64.89,75
"21","shannon_ttaxa_coe","decrease",3,1.62473914309323,80.7692307692308,1.5410244444354,75
"22","shannon_ttaxa_ept","decrease",3,1.30737171634209,76.9230769230769,1.38455539693147,75
"23","shannon_ttaxa_et","decrease",3,1.30737171634209,76.9230769230769,1.35230264231649,75
"24","simpson_ttaxa_cote","increase",3,0.306765026271947,76.9230769230769,0.290703982168086,75
"25","dom_3_ttaxa","increase",2,59.25,69.2307692307692,57.94,73.0769230769231
"26","dom_5_ttaxa","increase",2,70.25,69.2307692307692,68.6729411764706,73.0769230769231
"27","simpson_ttaxa_pote","increase",2,0.326388888888889,65.3846153846154,0.310533399553307,73.0769230769231
"28","simpson_ttaxa_toe","increase",2,0.326388888888889,65.3846153846154,0.310533399553307,73.0769230769231
"29","pct_rich_ttaxa_gatherer","increase",2,37.9464285714286,69.2307692307692,37.3857760199224,69.2307692307692
"30","shannon_ttaxa","decrease",2,3.4522036196884,69.2307692307692,3.59119225098306,69.2307692307692
"31","simpson_ttaxa_cot","increase",2,0.329895300706112,65.3846153846154,0.285432098765432,69.2307692307692
"32","dom_2_ttaxa","increase",2,51,65.3846153846154,47.65,65.3846153846154
"33","shannon_ttaxa_insecta","decrease",2,3.46216213218734,65.3846153846154,3.5175555494044,65.3846153846154
