"site_id","condition_class","PC1"
"13-SPRO-9.2","2",-0.0516312739208442
"13-WALK_T25-1.5","2",-0.865431607788316
"13-WBLKK-8.9","1",1.14348447343518
"13-WKLEI-0.6","2",0.470614522907016
"14-HURL-2.8","1",1.43290240566262
"14-TENR-3.7","1",1.94209147096203
"14-WLAK-5.8","1",1.86466976247411
"15-HACK-3.3","2",-0.0562302910065732
"15-MAWA-3.7","1",1.37622654700863
"15-RAMA-13.7","2",0.00341507749725012
"16-AMEN_T2-1.1","2",-0.622318342429895
"16-BOGH-0.3","1",2.07000212674852
"16-SWEL-0.1","2",0.320877425329775
"16-SWMP-6.8","2",0.539037385167351
"16-WEBA-23.3","1",1.48466471159986
"16-WEBA_T4-1.3","2",0.595587757125094
"17-BRWN-0.9","2",-0.128884970836905
"17-BVDC-0.4","2",0.394917291049171
"17-CARL-0.8","2",-0.632481900453031
"17-CARM-12.9","2",0.959242303863296
"17-CARM-9.0","2",0.294992469158498
"17-EMED-0.4","3",-1.87708727336042
"17-GREN-0.8","2",-0.517777685746185
"17-MASS-1.2","2",-0.512336283150687
"17-MBUR-2.1","3",-1.03591618606959
"17-MIAN-14.2","1",1.11845013294092
"17-MUDL-1.4","2",0.0611654155219074
"17-NISS-4.7","2",-0.58878218049135
"17-NISS_E-2.6","2",-0.729032130439167
"17-OROW-0.6","3",-0.961511723442564
"17-PECN-8.9","1",1.95454458747616
"17-PENA-1.4","3",-1.52805509816422
"17-SAMP-2.1","2",-0.766087255778346
"17-SANT-1.7","3",-1.16349925199476
"17-SWML-1.4","2",-0.869043676487569
"17-TERR-0.2","2",0.958286245705963
