"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"1","pct_scraper","decrease",2,2.28020428625141,73.3333333333333,2.44612381080421,73.3333333333333
"2","rich_ttaxa_shredder","decrease",2,3,56.6666666666667,3.52,71.6666666666667
"3","shannon_ttaxa_predator","decrease",2,2.06416463862855,66.6666666666667,2.18017581450262,70
"4","shannon_ttaxa_shredder","decrease",2,1,56.6666666666667,1.05606825444499,70
"5","simpson_ttaxa_predator","increase",2,0.302474852584114,66.6666666666667,0.290311899930306,68.3333333333333
"6","pct_rich_ttaxa_shredder","decrease",1,10.1315789473684,56.6666666666667,10.9623188405797,65
"7","rich_ttaxa_predator","decrease",2,6,63.3333333333333,6.56,65
"8","rich_ttaxa_scraper","decrease",2,2,56.6666666666667,2.52,65
"9","simpson_ttaxa_gatherer","increase",1,0.359169201129147,53.3333333333333,0.275823671789434,65
"10","pct_gatherer","increase",2,58.4942825268442,63.3333333333333,52.1451532602393,63.3333333333333
"11","pct_predator","decrease",1,7.09822978132593,46.6666666666667,8.63925312225404,63.3333333333333
"12","rich_ttaxa_filterer","decrease",0,4,40,4.56,63.3333333333333
"13","shannon_ttaxa_gatherer","decrease",2,2.09421267173086,56.6666666666667,2.35668421434679,63.3333333333333
"14","shannon_ttaxa_scraper","decrease",2,0.387613866393712,56.6666666666667,0.746212685407472,63.3333333333333
"15","pct_filterer","decrease",1,9.82277526395173,40,16.2870586774816,61.6666666666667
"16","pct_rich_ttaxa_filterer","increase",0,20.7894736842105,36.6666666666667,17.1744018882812,60
"17","pct_rich_ttaxa_gatherer","increase",0,40.7882011605416,50,37.9703537841469,60
"18","pct_rich_ttaxa_predator","decrease",1,19.7321428571429,53.3333333333333,21.1484962406015,60
"19","pct_rich_ttaxa_scraper","decrease",1,5.71428571428571,50,6.83986291486291,60
"20","simpson_ttaxa_shredder","increase",0,0.501157407407407,46.6666666666667,0.462857142857143,60
"21","pct_shredder","decrease",0,3.48258706467662,46.6666666666667,5.22749511199362,56.6666666666667
"22","shannon_ttaxa_filterer","decrease",0,1.20534842518405,43.3333333333333,1.48852145446488,56.6666666666667
"23","rich_ttaxa_gatherer","decrease",1,9.5,56.6666666666667,12,55
"24","simpson_ttaxa_scraper","increase",0,0.785531333040075,36.6666666666667,0.484390706695902,55
"25","simpson_ttaxa_filterer","increase",0,0.543128252219161,46.6666666666667,0.457192147607542,53.3333333333333
