"","metric","disturbance","barbour","de_thresh","de","bde_thresh","bde"
"858","rich_ttaxa_hoplonemertea","equal",0,0,0,0,50
"859","rich_ttaxa_hyalellidae","equal",0,0,0,0,50
"860","rich_ttaxa_hydraenidae","equal",0,0,0,0,50
"861","rich_ttaxa_hydrobiidae","equal",0,0,0,0,50
"862","rich_ttaxa_hydrophilidae","equal",0,0,0,0,50
"863","rich_ttaxa_hydropsychidae","equal",0,0,0,0,50
"864","rich_ttaxa_hydroptilidae","equal",0,0,0,0,50
"865","rich_ttaxa_isonychiidae","equal",0,0,0,0,50
"866","rich_ttaxa_isopoda","equal",0,0,0,1,50
"867","rich_ttaxa_lepidoptera","equal",0,0,0,0,50
"868","rich_ttaxa_lepidostomatidae","equal",0,0,0,0,50
"869","rich_ttaxa_leptoceridae","equal",0,0,0,0,50
"870","rich_ttaxa_leptohyphidae","equal",0,0,0,0,50
"871","rich_ttaxa_leptophlebiidae","equal",0,0,0,0,50
"872","rich_ttaxa_lestidae","equal",0,0,0,0,50
"873","rich_ttaxa_leuctridae","equal",0,0,0,0,50
"874","rich_ttaxa_libellulidae","equal",0,0,0,0,50
"875","rich_ttaxa_limnephelidae","equal",0,0,0,0,50
"876","rich_ttaxa_limnephilidae","equal",0,0,0,0,50
"877","rich_ttaxa_lumbriculida","equal",0,0,0,0,50
"878","rich_ttaxa_lumbriculidae","equal",0,0,0,0,50
"879","rich_ttaxa_lymnaeidae","equal",0,0,0,0,50
"880","rich_ttaxa_macrobdellidae","equal",0,0,0,0,50
"881","rich_ttaxa_malacostraca","equal",0,0,0,2,50
"882","rich_ttaxa_megaloptera","equal",0,0,0,0,50
"883","rich_ttaxa_mesoveliidae","equal",0,0,0,0,50
"884","rich_ttaxa_metretopodidae","equal",0,0,0,0,50
"885","rich_ttaxa_molannidae","equal",0,0,0,0,50
"886","rich_ttaxa_muscidae","equal",0,0,0,0,50
"887","rich_ttaxa_naucoridae","equal",0,0,0,0,50
"888","rich_ttaxa_nemouridae","equal",0,0,0,0,50
"889","rich_ttaxa_neoophora","equal",0,0,0,0,50
"890","rich_ttaxa_neotaenioglossa","equal",0,0,0,0,50
"891","rich_ttaxa_nepidae","equal",0,0,0,0,50
"892","rich_ttaxa_neuroptera","equal",0,0,0,0,50
"893","rich_ttaxa_notonectidae","equal",0,0,0,0,50
"894","rich_ttaxa_odontoceridae","equal",0,0,0,0,50
"895","rich_ttaxa_opisthopora","equal",0,0,0,0,50
"896","rich_ttaxa_peltoperlidae","equal",0,0,0,0,50
"897","rich_ttaxa_perlidae","equal",0,0,0,0,50
"898","rich_ttaxa_perlodidae","equal",0,0,0,0,50
"899","rich_ttaxa_philopotamidae","equal",0,0,0,0,50
"900","rich_ttaxa_phoridae","equal",0,0,0,0,50
"901","rich_ttaxa_phryganeidae","equal",0,0,0,0,50
"902","rich_ttaxa_pisidiidae","equal",0,0,0,1,50
"903","rich_ttaxa_planorbidae","equal",0,0,0,0,50
"904","rich_ttaxa_plecoptera","equal",0,0,0,0,50
"905","rich_ttaxa_pleidae","equal",0,0,0,0,50
"906","rich_ttaxa_pleuroceridae","equal",0,0,0,0,50
"907","rich_ttaxa_polycentropodidae","equal",0,0,0,0,50
"908","rich_ttaxa_polymitarcyidae","equal",0,0,0,0,50
"909","rich_ttaxa_psephenidae","equal",0,0,0,0,50
"910","rich_ttaxa_psychodidae","equal",0,0,0,0,50
"911","rich_ttaxa_psychomyiidae","equal",0,0,0,0,50
